"day","month","year","Collection_Location","Sample_ID","sampleid"
"17","Aug","2018","Woodard Bay","Pv18-0545","Pv18-0545"
"2","Apr","2018","Woodard Bay","Pv18-0546","Pv18-0546"
"2","Apr","2018","Woodard Bay","Pv18-0547","Pv18-0547"
"2","Apr","2018","Woodard Bay","Pv18-0548","Pv18-0548"
"2","Apr","2018","Woodard Bay","Pv18-0549","Pv18-0549"
"2","Apr","2018","Woodard Bay","Pv18-0550","Pv18-0550"
"2","Apr","2018","Woodard Bay","Pv18-0551","Pv18-0551"
"2","Apr","2018","Woodard Bay","Pv18-0552","Pv18-0552"
"2","Apr","2018","Woodard Bay","Pv18-0553","Pv18-0553"
"2","Apr","2018","Woodard Bay","Pv18-0554","Pv18-0554"
"2","Apr","2018","Woodard Bay","Pv18-0555","Pv18-0555"
"2","Apr","2018","Woodard Bay","Pv18-0556","Pv18-0556"
"2","Apr","2018","Gertrude Island","Pv18-0557","Pv18-0557"
"2","Apr","2018","Gertrude Island","Pv18-0558","Pv18-0558"
"2","Apr","2018","Gertrude Island","Pv18-0559","Pv18-0559"
"2","Apr","2018","Gertrude Island","Pv18-0560","Pv18-0560"
"2","Apr","2018","Gertrude Island","Pv18-0561","Pv18-0561"
"2","Apr","2018","Gertrude Island","Pv18-0562","Pv18-0562"
"2","Apr","2018","Gertrude Island","Pv18-0563","Pv18-0563"
"2","Apr","2018","Gertrude Island","Pv18-0564","Pv18-0564"
"20","Apr","2018","Eagle Island","Pv18-0565","Pv18-0565"
"20","Apr","2018","Woodard Bay","Pv18-0566","Pv18-0566"
"20","Apr","2018","Woodard Bay","Pv18-0567","Pv18-0567"
"20","Apr","2018","Woodard Bay","Pv18-0568","Pv18-0568"
"20","Apr","2018","Woodard Bay","Pv18-0569","Pv18-0569"
"20","Apr","2018","Woodard Bay","Pv18-0570","Pv18-0570"
"20","Apr","2018","Woodard Bay","Pv18-0571","Pv18-0571"
"20","Apr","2018","Woodard Bay","Pv18-0572","Pv18-0572"
"20","Apr","2018","Woodard Bay","Pv18-0573","Pv18-0573"
"20","Apr","2018","Woodard Bay","Pv18-0574","Pv18-0574"
"20","Apr","2018","Commencement Bay","Pv18-0575","Pv18-0575"
"20","Apr","2018","Commencement Bay","Pv18-0576","Pv18-0576"
"20","Apr","2018","Commencement Bay","Pv18-0577","Pv18-0577"
"20","Apr","2018","Commencement Bay","Pv18-0578","Pv18-0578"
"20","Apr","2018","Commencement Bay","Pv18-0579","Pv18-0579"
"20","Apr","2018","Commencement Bay","Pv18-0580","Pv18-0580"
"20","Apr","2018","Commencement Bay","Pv18-0581","Pv18-0581"
"20","Apr","2018","Commencement Bay","Pv18-0582","Pv18-0582"
"20","Apr","2018","Commencement Bay","Pv18-0583","Pv18-0583"
"20","Apr","2018","Commencement Bay","Pv18-0584","Pv18-0584"
"20","Apr","2018","Commencement Bay","Pv18-0585","Pv18-0585"
"20","Apr","2018","Commencement Bay","Pv18-0586","Pv18-0586"
"20","Apr","2018","Commencement Bay","Pv18-0587","Pv18-0587"
"20","Apr","2018","Commencement Bay","Pv18-0588","Pv18-0588"
"20","Apr","2018","Commencement Bay","Pv18-0589","Pv18-0589"
"20","Apr","2018","Commencement Bay","Pv18-0590","Pv18-0590"
"20","Apr","2018","Commencement Bay","Pv18-0591","Pv18-0591"
"20","Apr","2018","Commencement Bay","Pv18-0592","Pv18-0592"
"20","Apr","2018","Commencement Bay","Pv18-0593","Pv18-0593"
"20","Apr","2018","Commencement Bay","Pv18-0594","Pv18-0594"
"20","Apr","2018","Commencement Bay","Pv18-0595","Pv18-0595"
"20","Apr","2018","Commencement Bay","Pv18-0596","Pv18-0596"
"20","Apr","2018","Commencement Bay","Pv18-0597","Pv18-0597"
"20","Apr","2018","Commencement Bay","Pv18-0598","Pv18-0598"
"20","Apr","2018","Commencement Bay","Pv18-0599","Pv18-0599"
"20","Apr","2018","Commencement Bay","Pv18-0600","Pv18-0600"
"20","Apr","2018","Commencement Bay","Pv18-0601","Pv18-0601"
"20","Apr","2018","Commencement Bay","Pv18-0602","Pv18-0602"
"20","Apr","2018","Commencement Bay","Pv18-0603","Pv18-0603"
"20","Apr","2018","Commencement Bay","Pv18-0604","Pv18-0604"
"20","Apr","2018","Commencement Bay","Pv18-0605","Pv18-0605"
"20","Apr","2018","Commencement Bay","Pv18-0606","Pv18-0606"
"20","Apr","2018","Commencement Bay","Pv18-0607","Pv18-0607"
"20","Apr","2018","Commencement Bay","Pv18-0608","Pv18-0608"
"20","Apr","2018","Commencement Bay","Pv18-0609","Pv18-0609"
"20","Apr","2018","Commencement Bay","Pv18-0610","Pv18-0610"
"20","Apr","2018","Commencement Bay","Pv18-0611","Pv18-0611"
"20","Apr","2018","Commencement Bay","Pv18-0612","Pv18-0612"
"20","Apr","2018","Commencement Bay","Pv18-0613","Pv18-0613"
"20","Apr","2018","Commencement Bay","Pv18-0614","Pv18-0614"
"20","Apr","2018","Commencement Bay","Pv18-0615","Pv18-0615"
"6","Apr","2018","Commencement Bay","Pv18-0616","Pv18-0616"
"6","Apr","2018","Commencement Bay","Pv18-0617","Pv18-0617"
"6","Apr","2018","Commencement Bay","Pv18-0618","Pv18-0618"
"6","Apr","2018","Commencement Bay","Pv18-0619","Pv18-0619"
"6","Apr","2018","Commencement Bay","Pv18-0620","Pv18-0620"
"6","Apr","2018","Commencement Bay","Pv18-0621","Pv18-0621"
"6","Apr","2018","Commencement Bay","Pv18-0622","Pv18-0622"
"6","Apr","2018","Commencement Bay","Pv18-0623","Pv18-0623"
"6","Apr","2018","Commencement Bay","Pv18-0624","Pv18-0624"
"6","Apr","2018","Commencement Bay","Pv18-0625","Pv18-0625"
"6","Apr","2018","Commencement Bay","Pv18-0626","Pv18-0626"
"6","Apr","2018","Commencement Bay","Pv18-0627","Pv18-0627"
"6","Apr","2018","Commencement Bay","Pv18-0628","Pv18-0628"
"6","Apr","2018","Commencement Bay","Pv18-0629","Pv18-0629"
"6","Apr","2018","Commencement Bay","Pv18-0630","Pv18-0630"
"6","Apr","2018","Commencement Bay","Pv18-0631","Pv18-0631"
"6","Apr","2018","Commencement Bay","Pv18-0632","Pv18-0632"
"6","Apr","2018","Commencement Bay","Pv18-0633","Pv18-0633"
"6","Apr","2018","Commencement Bay","Pv18-0634","Pv18-0634"
"6","Apr","2018","Commencement Bay","Pv18-0635","Pv18-0635"
"6","Apr","2018","Commencement Bay","Pv18-0636","Pv18-0636"
"6","Apr","2018","Commencement Bay","Pv18-0637","Pv18-0637"
"6","Apr","2018","Commencement Bay","Pv18-0638","Pv18-0638"
"6","Apr","2018","Commencement Bay","Pv18-0639","Pv18-0639"
"6","Apr","2018","Commencement Bay","Pv18-0640","Pv18-0640"
"6","Apr","2018","Commencement Bay","Pv18-0641","Pv18-0641"
"6","Apr","2018","Commencement Bay","Pv18-0642","Pv18-0642"
"6","Apr","2018","Commencement Bay","Pv18-0643","Pv18-0643"
"6","Apr","2018","Commencement Bay","Pv18-0644","Pv18-0644"
"6","Apr","2018","Commencement Bay","Pv18-0645","Pv18-0645"
"6","Apr","2018","Commencement Bay","Pv18-0646","Pv18-0646"
"6","Apr","2018","Commencement Bay","Pv18-0647","Pv18-0647"
"6","Apr","2018","Commencement Bay","Pv18-0648","Pv18-0648"
"6","Apr","2018","Commencement Bay","Pv18-0649","Pv18-0649"
"6","Apr","2018","Commencement Bay","Pv18-0650","Pv18-0650"
"6","Apr","2018","Commencement Bay","Pv18-0651","Pv18-0651"
"6","Apr","2018","Commencement Bay","Pv18-0652","Pv18-0652"
"6","Apr","2018","Commencement Bay","Pv18-0653","Pv18-0653"
"6","Apr","2018","Commencement Bay","Pv18-0654","Pv18-0654"
"6","Apr","2018","Commencement Bay","Pv18-0655","Pv18-0655"
"6","Apr","2018","Commencement Bay","Pv18-0656","Pv18-0656"
"6","Apr","2018","Commencement Bay","Pv18-0657","Pv18-0657"
"6","Apr","2018","Commencement Bay","Pv18-0658","Pv18-0658"
"6","Apr","2018","Commencement Bay","Pv18-0659","Pv18-0659"
"6","Apr","2018","Commencement Bay","Pv18-0660","Pv18-0660"
"6","Apr","2018","Commencement Bay","Pv18-0661","Pv18-0661"
"6","Apr","2018","Commencement Bay","Pv18-0662","Pv18-0662"
"6","Apr","2018","Commencement Bay","Pv18-0663","Pv18-0663"
"6","Apr","2018","Commencement Bay","Pv18-0664","Pv18-0664"
"6","Apr","2018","Commencement Bay","Pv18-0665","Pv18-0665"
"6","Apr","2018","Commencement Bay","Pv18-0666","Pv18-0666"
"6","Apr","2018","Commencement Bay","Pv18-0667","Pv18-0667"
"6","Apr","2018","Commencement Bay","Pv18-0668","Pv18-0668"
"6","Apr","2018","Commencement Bay","Pv18-0669","Pv18-0669"
"6","Apr","2018","Commencement Bay","Pv18-0670","Pv18-0670"
"6","Apr","2018","Commencement Bay","Pv18-0671","Pv18-0671"
"6","Apr","2018","Commencement Bay","Pv18-0672","Pv18-0672"
"6","Apr","2018","Commencement Bay","Pv18-0673","Pv18-0673"
"6","Apr","2018","Commencement Bay","Pv18-0674","Pv18-0674"
"6","Apr","2018","Commencement Bay","Pv18-0675","Pv18-0675"
"6","Apr","2018","Commencement Bay","Pv18-0676","Pv18-0676"
"6","Apr","2018","Commencement Bay","Pv18-0677","Pv18-0677"
"6","Apr","2018","Commencement Bay","Pv18-0678","Pv18-0678"
"6","Apr","2018","Commencement Bay","Pv18-0679","Pv18-0679"
"6","Apr","2018","Commencement Bay","Pv18-0680","Pv18-0680"
"6","Apr","2018","Commencement Bay","Pv18-0681","Pv18-0681"
"6","Apr","2018","Commencement Bay","Pv18-0682","Pv18-0682"
"6","Apr","2018","Commencement Bay","Pv18-0683","Pv18-0683"
"6","Apr","2018","Commencement Bay","Pv18-0684","Pv18-0684"
"6","Apr","2018","Commencement Bay","Pv18-0685","Pv18-0685"
"6","Apr","2018","Commencement Bay","Pv18-0686","Pv18-0686"
"6","Apr","2018","Commencement Bay","Pv18-0687","Pv18-0687"
"6","Apr","2018","Commencement Bay","Pv18-0688","Pv18-0688"
"6","Apr","2018","Commencement Bay","Pv18-0689","Pv18-0689"
"13","Mar","2018","Cutts Island","Pv18-0690","Pv18-0690"
"13","Mar","2018","Cutts Island","Pv18-0691","Pv18-0691"
"13","Mar","2018","Woodard Bay","Pv18-0692","Pv18-0692"
"13","Mar","2018","Woodard Bay","Pv18-0693","Pv18-0693"
"13","Mar","2018","Woodard Bay","Pv18-0694","Pv18-0694"
"13","Mar","2018","Woodard Bay","Pv18-0695","Pv18-0695"
"13","Mar","2018","Woodard Bay","Pv18-0696","Pv18-0696"
"13","Mar","2018","Woodard Bay","Pv18-0697","Pv18-0697"
"13","Mar","2018","Eagle Island","Pv18-0698","Pv18-0698"
"13","Mar","2018","Eagle Island","Pv18-0699","Pv18-0699"
"30","Mar","2018","Eagle Island","Pv18-0700","Pv18-0700"
"30","Mar","2018","Gertrude Island","Pv18-0701","Pv18-0701"
"30","Mar","2018","Gertrude Island","Pv18-0702","Pv18-0702"
"30","Mar","2018","Gertrude Island","Pv18-0703","Pv18-0703"
"30","Mar","2018","Gertrude Island","Pv18-0704","Pv18-0704"
"30","Mar","2018","Gertrude Island","Pv18-0705","Pv18-0705"
"30","Mar","2018","Cutts Island","Pv18-0706","Pv18-0706"
"30","Mar","2018","Cutts Island","Pv18-0707","Pv18-0707"
"30","Mar","2018","Cutts Island","Pv18-0708","Pv18-0708"
"26","Mar","2018","Gertrude Island","Pv18-0709","Pv18-0709"
"26","Mar","2018","Eagle Island","Pv18-0710","Pv18-0710"
"26","Mar","2018","Eagle Island","Pv18-0711","Pv18-0711"
"26","Mar","2018","Eagle Island","Pv18-0712","Pv18-0712"
"26","Mar","2018","Eagle Island","Pv18-0713","Pv18-0713"
"26","Mar","2018","Eagle Island","Pv18-0714","Pv18-0714"
"26","Mar","2018","Eagle Island","Pv18-0715","Pv18-0715"
"26","Mar","2018","Eagle Island","Pv18-0716","Pv18-0716"
"26","Mar","2018","Eagle Island","Pv18-0717","Pv18-0717"
"26","Mar","2018","Eagle Island","Pv18-0718","Pv18-0718"
"26","Mar","2018","Eagle Island","Pv18-0719","Pv18-0719"
"19","Mar","2018","Woodard Bay","Pv18-0720","Pv18-0720"
"19","Mar","2018","Woodard Bay","Pv18-0721","Pv18-0721"
"19","Mar","2018","Woodard Bay","Pv18-0722","Pv18-0722"
"19","Mar","2018","Woodard Bay","Pv18-0723","Pv18-0723"
"19","Mar","2018","Woodard Bay","Pv18-0724","Pv18-0724"
"19","Mar","2018","Woodard Bay","Pv18-0725","Pv18-0725"
"19","Mar","2018","Woodard Bay","Pv18-0726","Pv18-0726"
"19","Mar","2018","Woodard Bay","Pv18-0727","Pv18-0727"
"19","Mar","2018","Woodard Bay","Pv18-0728","Pv18-0728"
"19","Mar","2018","Woodard Bay","Pv18-0729","Pv18-0729"
"19","Mar","2018","Woodard Bay","Pv18-0730","Pv18-0730"
"19","Mar","2018","Woodard Bay","Pv18-0731","Pv18-0731"
"19","Mar","2018","Woodard Bay","Pv18-0732","Pv18-0732"
"19","Mar","2018","Cutts Island","Pv18-0733","Pv18-0733"
"19","Mar","2018","Cutts Island","Pv18-0734","Pv18-0734"
"19","Mar","2018","Cutts Island","Pv18-0735","Pv18-0735"
"19","Mar","2018","Cutts Island","Pv18-0736","Pv18-0736"
"19","Mar","2018","Cutts Island","Pv18-0737","Pv18-0737"
"19","Mar","2018","Cutts Island","Pv18-0738","Pv18-0738"
"19","Mar","2018","Cutts Island","Pv18-0739","Pv18-0739"
"19","Mar","2018","Eagle Island","Pv18-0740","Pv18-0740"
"19","Mar","2018","Eagle Island","Pv18-0741","Pv18-0741"
"19","Mar","2018","Eagle Island","Pv18-0742","Pv18-0742"
"19","Mar","2018","Eagle Island","Pv18-0743","Pv18-0743"
"19","Mar","2018","Eagle Island","Pv18-0744","Pv18-0744"
"19","Mar","2018","Gertrude Island","Pv18-0745","Pv18-0745"
"19","Mar","2018","Gertrude Island","Pv18-0746","Pv18-0746"
"19","Mar","2018","Gertrude Island","Pv18-0747","Pv18-0747"
"19","Mar","2018","Gertrude Island","Pv18-0748","Pv18-0748"
"19","Mar","2018","Gertrude Island","Pv18-0749","Pv18-0749"
"19","Mar","2018","Gertrude Island","Pv18-0750","Pv18-0750"
"19","Mar","2018","Gertrude Island","Pv18-0751","Pv18-0751"
"19","Mar","2018","Gertrude Island","Pv18-0752","Pv18-0752"
"19","Mar","2018","Gertrude Island","Pv18-0753","Pv18-0753"
"15","Mar","2018","Commencement Bay","Pv18-0754","Pv18-0754"
"15","Mar","2018","Commencement Bay","Pv18-0755","Pv18-0755"
"15","Mar","2018","Commencement Bay","Pv18-0756","Pv18-0756"
"15","Mar","2018","Commencement Bay","Pv18-0757","Pv18-0757"
"15","Mar","2018","Commencement Bay","Pv18-0758","Pv18-0758"
"15","Mar","2018","Commencement Bay","Pv18-0759","Pv18-0759"
"15","Mar","2018","Commencement Bay","Pv18-0760","Pv18-0760"
"15","Mar","2018","Commencement Bay","Pv18-0761","Pv18-0761"
"15","Mar","2018","Commencement Bay","Pv18-0762","Pv18-0762"
"15","Mar","2018","Commencement Bay","Pv18-0763","Pv18-0763"
"15","Mar","2018","Commencement Bay","Pv18-0764","Pv18-0764"
"15","Mar","2018","Commencement Bay","Pv18-0765","Pv18-0765"
"15","Mar","2018","Commencement Bay","Pv18-0766","Pv18-0766"
"15","Mar","2018","Commencement Bay","Pv18-0767","Pv18-0767"
"15","Mar","2018","Commencement Bay","Pv18-0768","Pv18-0768"
"15","Mar","2018","Commencement Bay","Pv18-0769","Pv18-0769"
"15","Mar","2018","Commencement Bay","Pv18-0770","Pv18-0770"
"15","Mar","2018","Commencement Bay","Pv18-0771","Pv18-0771"
"15","Mar","2018","Commencement Bay","Pv18-0772","Pv18-0772"
"15","Mar","2018","Commencement Bay","Pv18-0773","Pv18-0773"
"15","Mar","2018","Commencement Bay","Pv18-0774","Pv18-0774"
"15","Mar","2018","Commencement Bay","Pv18-0775","Pv18-0775"
"15","Mar","2018","Commencement Bay","Pv18-0776","Pv18-0776"
"15","Mar","2018","Commencement Bay","Pv18-0777","Pv18-0777"
"15","Mar","2018","Commencement Bay","Pv18-0778","Pv18-0778"
"15","Mar","2018","Commencement Bay","Pv18-0779","Pv18-0779"
"15","Mar","2018","Commencement Bay","Pv18-0780","Pv18-0780"
"15","Mar","2018","Commencement Bay","Pv18-0781","Pv18-0781"
"15","Mar","2018","Commencement Bay","Pv18-0782","Pv18-0782"
"15","Mar","2018","Commencement Bay","Pv18-0783","Pv18-0783"
"15","Mar","2018","Commencement Bay","Pv18-0784","Pv18-0784"
"15","Mar","2018","Commencement Bay","Pv18-0785","Pv18-0785"
"15","Mar","2018","Commencement Bay","Pv18-0786","Pv18-0786"
"15","Mar","2018","Commencement Bay","Pv18-0787","Pv18-0787"
"15","Mar","2018","Commencement Bay","Pv18-0788","Pv18-0788"
"15","Mar","2018","Commencement Bay","Pv18-0789","Pv18-0789"
"15","Mar","2018","Commencement Bay","Pv18-0790","Pv18-0790"
"15","Mar","2018","Commencement Bay","Pv18-0791","Pv18-0791"
"15","Mar","2018","Commencement Bay","Pv18-0792","Pv18-0792"
"15","Mar","2018","Commencement Bay","Pv18-0793","Pv18-0793"
"15","Mar","2018","Commencement Bay","Pv18-0794","Pv18-0794"
"15","Mar","2018","Commencement Bay","Pv18-0795","Pv18-0795"
"15","Mar","2018","Commencement Bay","Pv18-0796","Pv18-0796"
"15","Mar","2018","Commencement Bay","Pv18-0797","Pv18-0797"
"15","Mar","2018","Commencement Bay","Pv18-0798","Pv18-0798"
"15","Mar","2018","Commencement Bay","Pv18-0799","Pv18-0799"
"15","Mar","2018","Commencement Bay","Pv18-0800","Pv18-0800"
"15","Mar","2018","Commencement Bay","Pv18-0801","Pv18-0801"
"15","Mar","2018","Commencement Bay","Pv18-0802","Pv18-0802"
"15","Mar","2018","Commencement Bay","Pv18-0803","Pv18-0803"
"15","Mar","2018","Commencement Bay","Pv18-0804","Pv18-0804"
"15","Mar","2018","Commencement Bay","Pv18-0805","Pv18-0805"
"15","Mar","2018","Commencement Bay","Pv18-0806","Pv18-0806"
"15","Mar","2018","Commencement Bay","Pv18-0807","Pv18-0807"
"15","Mar","2018","Commencement Bay","Pv18-0808","Pv18-0808"
"15","Mar","2018","Commencement Bay","Pv18-0809","Pv18-0809"
"15","Mar","2018","Commencement Bay","Pv18-0810","Pv18-0810"
"15","Mar","2018","Commencement Bay","Pv18-0811","Pv18-0811"
"15","Mar","2018","Commencement Bay","Pv18-0812","Pv18-0812"
"15","Mar","2018","Commencement Bay","Pv18-0813","Pv18-0813"
"15","Mar","2018","Commencement Bay","Pv18-0814","Pv18-0814"
"4","Apr","2018","Red Salmon Slough","Pv18-0815","Pv18-0815"
"4","Apr","2018","Red Salmon Slough","Pv18-0816","Pv18-0816"
"4","Apr","2018","Red Salmon Slough","Pv18-0817","Pv18-0817"
"4","Apr","2018","Red Salmon Slough","Pv18-0818","Pv18-0818"
"4","Apr","2018","Red Salmon Slough","Pv18-0819","Pv18-0819"
"4","Apr","2018","Red Salmon Slough","Pv18-0820","Pv18-0820"
"24","Apr","2018","Seal Beach","Pv18-0821","Pv18-0821"
"24","Apr","2018","Seal Beach","Pv18-0822","Pv18-0822"
"24","Apr","2018","Seal Beach","Pv18-0823","Pv18-0823"
"24","Apr","2018","Seal Beach","Pv18-0824","Pv18-0824"
"24","Apr","2018","Red Salmon Slough","Pv18-0825","Pv18-0825"
"24","Apr","2018","Red Salmon Slough","Pv18-0826","Pv18-0826"
"24","Apr","2018","Red Salmon Slough","Pv18-0827","Pv18-0827"
"24","Apr","2018","Red Salmon Slough","Pv18-0828","Pv18-0828"
"24","Apr","2018","Red Salmon Slough","Pv18-0829","Pv18-0829"
"24","Apr","2018","Red Salmon Slough","Pv18-0830","Pv18-0830"
"24","Apr","2018","Red Salmon Slough","Pv18-0831","Pv18-0831"
"2","May","2018","Nisqully River Mouth + RSS","Pv18-0832","Pv18-0832"
"2","May","2018","Nisqully River Mouth + RSS","Pv18-0833","Pv18-0833"
"2","May","2018","Nisqully River Mouth + RSS","Pv18-0834","Pv18-0834"
"2","May","2018","Nisqully River Mouth + RSS","Pv18-0835","Pv18-0835"
"2","May","2018","Nisqully River Mouth + RSS","Pv18-0836","Pv18-0836"
"2","May","2018","Nisqully River Mouth + RSS","Pv18-0837","Pv18-0837"
"2","May","2018","Nisqully River Mouth + RSS","Pv18-0838","Pv18-0838"
"2","May","2018","Nisqully River Mouth + RSS","Pv18-0839","Pv18-0839"
"2","May","2018","Nisqully River Mouth + RSS","Pv18-0840","Pv18-0840"
"2","May","2018","Nisqully River Mouth + RSS","Pv18-0841","Pv18-0841"
"2","May","2018","Nisqully River Mouth + RSS","Pv18-0842","Pv18-0842"
"2","May","2018","Nisqully River Mouth + RSS","Pv18-0843","Pv18-0843"
"2","May","2018","Nisqully River Mouth + RSS","Pv18-0844","Pv18-0844"
"2","May","2018","Nisqully River Mouth + RSS","Pv18-0845","Pv18-0845"
"2","May","2018","Nisqully River Mouth + RSS","Pv18-0846","Pv18-0846"
"2","May","2018","Nisqully River Mouth + RSS","Pv18-0847","Pv18-0847"
"2","May","2018","Nisqully River Mouth + RSS","Pv18-0848","Pv18-0848"
"2","May","2018","Nisqully River Mouth + RSS","Pv18-0849","Pv18-0849"
"2","May","2018","Nisqully River Mouth + RSS","Pv18-0850","Pv18-0850"
"2","May","2018","Nisqully River Mouth + RSS","Pv18-0851","Pv18-0851"
"2","May","2018","Nisqully River Mouth + RSS","Pv18-0852","Pv18-0852"
"3","May","2018","Red Salmon Slough","Pv18-0853","Pv18-0853"
"3","May","2018","Red Salmon Slough","Pv18-0854","Pv18-0854"
"3","May","2018","Red Salmon Slough","Pv18-0855","Pv18-0855"
"3","May","2018","Red Salmon Slough","Pv18-0856","Pv18-0856"
"3","May","2018","Red Salmon Slough","Pv18-0857","Pv18-0857"
"3","May","2018","Red Salmon Slough","Pv18-0858","Pv18-0858"
"3","May","2018","Red Salmon Slough","Pv18-0859","Pv18-0859"
"3","May","2018","Red Salmon Slough","Pv18-0860","Pv18-0860"
"3","May","2018","Red Salmon Slough","Pv18-0861","Pv18-0861"
"3","May","2018","Seal Beach","Pv18-0862","Pv18-0862"
"3","May","2018","Seal Beach","Pv18-0863","Pv18-0863"
"3","May","2018","Seal Beach","Pv18-0864","Pv18-0864"
"3","May","2018","Seal Beach","Pv18-0865","Pv18-0865"
"3","May","2018","Seal Beach","Pv18-0866","Pv18-0866"
"3","May","2018","Seal Beach","Pv18-0867","Pv18-0867"
"3","May","2018","Seal Beach","Pv18-0868","Pv18-0868"
"3","May","2018","Seal Beach","Pv18-0869","Pv18-0869"
"7","May","2018","Red Salmon Slough","Pv18-0870","Pv18-0870"
"7","May","2018","Red Salmon Slough","Pv18-0871","Pv18-0871"
"7","May","2018","Red Salmon Slough","Pv18-0872","Pv18-0872"
"7","May","2018","Red Salmon Slough","Pv18-0873","Pv18-0873"
"7","May","2018","Red Salmon Slough","Pv18-0874","Pv18-0874"
"7","May","2018","Seal Beach","Pv18-0875","Pv18-0875"
"7","May","2018","Seal Beach","Pv18-0876","Pv18-0876"
"7","May","2018","Seal Beach","Pv18-0877","Pv18-0877"
"7","May","2018","Seal Beach","Pv18-0878","Pv18-0878"
"7","May","2018","Seal Beach","Pv18-0879","Pv18-0879"
"7","May","2018","Seal Beach","Pv18-0880","Pv18-0880"
"7","May","2018","Seal Beach","Pv18-0881","Pv18-0881"
"7","May","2018","Seal Beach","Pv18-0882","Pv18-0882"
"7","May","2018","Seal Beach","Pv18-0883","Pv18-0883"
"7","May","2018","Seal Beach","Pv18-0884","Pv18-0884"
"7","May","2018","Seal Beach","Pv18-0885","Pv18-0885"
"7","May","2018","Seal Beach","Pv18-0886","Pv18-0886"
"7","May","2018","Seal Beach","Pv18-0887","Pv18-0887"
"7","May","2018","Seal Beach","Pv18-0888","Pv18-0888"
"7","May","2018","Seal Beach","Pv18-0889","Pv18-0889"
"7","May","2018","Seal Beach","Pv18-0890","Pv18-0890"
"17","May","2018","Seal Island","Pv18-0891","Pv18-0891"
"17","May","2018","Seal Island","Pv18-0892","Pv18-0892"
"17","May","2018","Seal Island","Pv18-0893","Pv18-0893"
"17","May","2018","Seal Island","Pv18-0894","Pv18-0894"
"17","May","2018","Seal Island","Pv18-0895","Pv18-0895"
"17","May","2018","Seal Island","Pv18-0896","Pv18-0896"
"17","May","2018","Seal Island","Pv18-0897","Pv18-0897"
"17","May","2018","Seal Island","Pv18-0898","Pv18-0898"
"17","May","2018","Seal Island","Pv18-0899","Pv18-0899"
"17","May","2018","Seal Island","Pv18-0900","Pv18-0900"
"17","May","2018","Seal Island","Pv18-0901","Pv18-0901"
"17","May","2018","Red Salmon Slough","Pv18-0902","Pv18-0902"
"17","May","2018","Red Salmon Slough","Pv18-0903","Pv18-0903"
"22","May","2018","Seal Beach","Pv18-0904","Pv18-0904"
"22","May","2018","Seal Beach","Pv18-0905","Pv18-0905"
"22","May","2018","Seal Beach","Pv18-0906","Pv18-0906"
"22","May","2018","Seal Beach","Pv18-0907","Pv18-0907"
"22","May","2018","Seal Beach","Pv18-0908","Pv18-0908"
"23","May","2018","Red Salmon Slough","Pv18-0909","Pv18-0909"
"23","May","2018","Red Salmon Slough","Pv18-0910","Pv18-0910"
"23","May","2018","Red Salmon Slough","Pv18-0911","Pv18-0911"
"23","May","2018","Red Salmon Slough","Pv18-0912","Pv18-0912"
"23","May","2018","Red Salmon Slough","Pv18-0913","Pv18-0913"
"23","May","2018","Red Salmon Slough","Pv18-0914","Pv18-0914"
"23","May","2018","Red Salmon Slough","Pv18-0915","Pv18-0915"
"23","May","2018","Red Salmon Slough","Pv18-0916","Pv18-0916"
"23","May","2018","Seal Island","Pv18-0917","Pv18-0917"
"23","May","2018","Seal Beach","Pv18-0918","Pv18-0918"
"23","May","2018","Seal Beach","Pv18-0919","Pv18-0919"
"23","May","2018","Seal Beach","Pv18-0920","Pv18-0920"
"23","May","2018","Seal Beach","Pv18-0921","Pv18-0921"
"23","May","2018","Seal Beach","Pv18-0922","Pv18-0922"
"23","May","2018","Seal Beach","Pv18-0923","Pv18-0923"
"1","Jun","2018","Red Salmon Slough","Pv18-0924","Pv18-0924"
"1","Jun","2018","Red Salmon Slough","Pv18-0925","Pv18-0925"
"1","Jun","2018","Red Salmon Slough","Pv18-0926","Pv18-0926"
"1","Jun","2018","Red Salmon Slough","Pv18-0927","Pv18-0927"
"1","Jun","2018","Red Salmon Slough","Pv18-0928","Pv18-0928"
"1","Jun","2018","Red Salmon Slough","Pv18-0929","Pv18-0929"
"1","Jun","2018","Red Salmon Slough","Pv18-0930","Pv18-0930"
"1","Jun","2018","Red Salmon Slough","Pv18-0931","Pv18-0931"
"8","Jun","2018","Seal Beach","Pv18-0932","Pv18-0932"
"8","Jun","2018","Seal Beach","Pv18-0933","Pv18-0933"
"8","Jun","2018","Seal Beach","Pv18-0934","Pv18-0934"
"8","Jun","2018","Seal Beach","Pv18-0935","Pv18-0935"
"8","Jun","2018","Seal Beach","Pv18-0936","Pv18-0936"
"8","Jun","2018","Seal Island","Pv18-0937","Pv18-0937"
"8","Jun","2018","Seal Island","Pv18-0938","Pv18-0938"
"8","Jun","2018","Seal Island","Pv18-0939","Pv18-0939"
"8","Jun","2018","Seal Island","Pv18-0940","Pv18-0940"
"8","Jun","2018","Seal Island","Pv18-0941","Pv18-0941"
"8","Jun","2018","Seal Island","Pv18-0942","Pv18-0942"
"8","Jun","2018","Seal Island","Pv18-0943","Pv18-0943"
"8","Jun","2018","Seal Island","Pv18-0944","Pv18-0944"
"8","Jun","2018","Seal Island","Pv18-0945","Pv18-0945"
